2020-03-05 04:55:06,I miss Pete Buttigieg https://t.co/BXFHxx2HCJ,"Chicago, IL ",
2020-03-05 04:54:58,@c0ur7n3y @Wills_O2 @Elizabe19923725 @RedVineFamily @CostagPaul @MariamWatt @CharlotteAlter @KatyTurNBC I would dis… https://t.co/59hOBiYmJ8,"Orange County, CA",
2020-03-05 04:54:50,Here's what happens to the 2020 dropouts' delegates https://t.co/fb2oCorVTF via @politico,That's Classified! ,
2020-03-05 04:54:25,Saw this comment by a 15 yr old on pete's insta and it brought tears to my eyes! via /r/Pete_Buttigieg… https://t.co/wvYStoDTvP,"South Bend, IN",
2020-03-05 04:54:18,"@Merrirrro @adamkelsey @BernieSanders @JoeBiden This is only in the case of a brokered convention, which is seeming… https://t.co/rdBKiAIlkn","Minneapolis, MN",
2020-03-05 04:54:16,"▪President Obama HASN'T endorsed Sanders nor anyone else.
▪Calling Buttigieg, Beto, Klobuchar, and others the “esta… https://t.co/0Ae88x2Q2z",Fucking Texas,
2020-03-05 04:54:13,"mike bloomberg, pete buttigieg, and amy klobuchar were making joe biden look hella tolerable and now they’re gone j… https://t.co/e6XqxTxXk3",,
2020-03-05 04:54:03,Mark Alexander: A Biden-Buttigieg Ticket? — The Patriot Post https://t.co/A2052pzu7f,"Conservativeland, Orange Co CA",
2020-03-05 04:53:55,@SilentDawnLB accurate appraisal! he also maxed out to buttigieg. there’s a metaphor there somewhere,"Pasadena, CA",
2020-03-05 04:52:46,"@ResisterForever I get woman Potus at all costs... and angry about it vibes... Not my cup of tea! Biden/ Buttigieg,… https://t.co/4QRgwdjBCK",Canada / The World United,
2020-03-05 04:52:33,@Bellaj0713 Uuuuuuuuuuuuugh were going to deal with pete buttigieg again. Pls no,Texas,
2020-03-05 04:52:33,"@WTFAmerica11 @ADigitalCrumpet @riverjordan19 @JCarbajal1014 Except you're forgetting that Klobuchar, Pete, and War… https://t.co/rDXiSGVqkw",,
2020-03-05 04:52:18,@doc_next @Elaineplaywrite @MSNBC Right. I think they tried to text me but ? Anyway. This election cycle was the on… https://t.co/3eGDlTQqHN,"Minnesota, USA",
2020-03-05 04:52:16,"@Robert_Sergio19 It's funny, when Warren loses, its because she's just terrible!
When Bernie loses, it's because of… https://t.co/pKv2GRWX8v",marclhommedieu@gmail.com,
2020-03-05 04:51:52,Serious Buttigieg energy. https://t.co/fztBSE1Ccz,"Easthampton, MA",
2020-03-05 04:51:50,@goroska @stephenwillmot3 @svnder @johncusack I'm talking about IN LIFE! Biden and Klob were lawyers. Buttigieg gra… https://t.co/LZAuaWpjRg,Moon Kingdom,
2020-03-05 04:51:09,Uh O. 🙄 Looks like old man #CreepySenileCorruptJoe may be in legal trouble. Read this to understand why 18 U.S. Cod… https://t.co/cYdqscXJ3b,Home of the Brave ,
2020-03-05 04:51:07,I leave Twitter for a few days &amp; Pete Buttigieg &amp; Amy Klobuchar both quit? Jeez!!!,"Wisconsin, USA",
2020-03-05 04:50:52,"@cdb224 @AOC We had (&amp; still have) a generally kind, supportive community around Pete Buttigieg, who made a point o… https://t.co/oQnptEhxt5",Chicago,
2020-03-05 04:49:24,i just learned how buttigieg is pronounced. before this i thought it was 2 different petes.,"surfs up, ca",
2020-03-05 04:49:16,"Irony is, party which tries portrayIng uprightness is controlled by mobster-like party bosses favoring Biden &amp; purg… https://t.co/6MNRyaDdyY",Hawaii,
2020-03-05 04:48:41,"@People4Bernie Is it possible that bloomberg, buttigieg &amp; klobuchar were PUT into the race as spoilers? Otherwise,… https://t.co/5DO76sgc2x",,
2020-03-05 04:47:55,"Joe Biden has received the endorsement from Bloomberg, Buttigieg, Amy Klobuchar, Kamala Harris, Julian Castro and m… https://t.co/hwggNvh2cg",,
2020-03-05 04:47:05,@PrettyBadLefty Suddenly regretting all the times I dunked on Buttigieg. Yup they win he’s worse,"Portland, OR",
2020-03-05 04:46:51,"@instagramjones Yeah, well if you're running for president, you're gonna need money. Lots of it. Show me evidence o… https://t.co/JsXG1Rb7Lr",San Francisco,
2020-03-05 04:46:47,@luca_vhc @kevv_charles You bet.  Love Buttigieg.  Love Biden.,Ojai/San Diego Ca/Lewisburg Pa,
2020-03-05 04:46:09,"Yeah, Bernie IS wrong! Biden actually has 66 billionaires as of March oops what a goof
https://t.co/o0flCIRfR2 https://t.co/X3zdn9akiw",,
2020-03-05 04:46:05,Joe Biden Broke the Law by Offering Buttigieg a Job in His Administration https://t.co/M3hCpkw8SX,"Conservativeland, Orange Co CA",
2020-03-05 04:46:00,"@AlijahMars @meta_gear @GravelInstitute It's a hit job. Buttigieg and Bloomberg were plants, to make sure Bernie ne… https://t.co/DE8ocEKQeS",,
2020-03-05 04:45:24,"@JamesUrbaniak Buttigieg, Sleepy Mike, Flava Flav takes a hike, COVID-19 on the shore, Let's have another cola war!",,
2020-03-05 04:44:54,@WaltWeberJr @ZaidJilani There was talk already that the DNC had spoken with Buttigieg.,"Austin, TX",
2020-03-05 04:44:47,"Thank you Mike Bloomberg, Amy Klobuchar,Pete Buttigieg 
For being the class acts you have always been. Your guidanc… https://t.co/BQtgFO3RWR",,
2020-03-05 04:44:43,"LMFAO. And you all think people should vote for Biden? Even worse, people catch on and he knifes Buttigieg to try to buoy his campaign...",Sydney,
2020-03-05 04:44:19,"@CMSeeberger @goldengateblond @ewarren I trust her, just as I trusted Buttigieg, Harris, and Castro, my other heart… https://t.co/rZGvng92Pz","WeHo & the City of Angels, CA",
2020-03-05 04:44:17,"@mrphoenix It’s so true. For some reason, the MSM was treating Klobuchar and Buttigieg as more viable candidates, e… https://t.co/tnWYZPliXk",East Bay,
2020-03-05 04:44:17,"After Super Tuesday, Joe Biden should consider Pete Buttigieg for VP https://t.co/bylGo9MT5G via @torontostar
THIS needs to be EVERYWHERE.",,
2020-03-05 04:44:11,@RDolgach @SexCounseling @brithume @realDonaldTrump Buttigieg. But I’m glad he pulled out as I would like to see him gain more experience.,,
2020-03-05 04:44:03,@Darrin_Stevens_ @thehill The LGBT community hates Pete Buttigieg,"New York, USA",
2020-03-05 04:43:18,@bulletsfold @PaulSGundlach @RommyKirby @HillaryClinton That kind of wait is ridiculous. Election day is election d… https://t.co/czT25jeI9R,,
2020-03-05 04:42:41,@dustinfalgout @Tat2edGran @SallyAlbright Vice President Pete Buttigieg? I'm thinking a women VP.,Las Vegas NV,
2020-03-05 04:42:18,"How did Sanders expect to win South Carolina? That’s a fundamental misread of the state and its politics.

Also, Cl… https://t.co/FJVVIdZnSC","Portland, OR",
2020-03-05 04:41:50,the biden buttigieg bloomberg and klobuchar factions have joined forces https://t.co/XOe5JKNpsm,"ridgewood, queens",
2020-03-05 04:41:38,"@SER1897 Bernie Sanders revealed as the POS I always told you he was, tho. Vicious attacks on Buttigieg, Warren, Ob… https://t.co/f83njNnd1w",Everywhere,
2020-03-05 04:40:59,Biden needs a coach to give him set plays for when Trump brings up Hunter/Burisma - comebacks as good as when Pete… https://t.co/HvzE0Jgn8a,WMA via NYC via NE,
2020-03-05 04:40:57,@welkerlaw @Mr7hunder @rice_ricej @amyklobuchar And Klobuchar &amp; Buttigieg had no path out bcuz African Americans ov… https://t.co/pqsVMv5JcN,"Minnesota, USA",
2020-03-05 04:40:54,nah niggas being horny for buttigieg bernie and namjoon all at once i think its time for me to log off,dm(v),
2020-03-05 04:40:48,@morgan_murphy @CalliOrth Im not usually in the convincing people to vote for my guy business what im saying is i u… https://t.co/Vi1BvAtC9H,,
2020-03-05 04:40:21,UPDATED ~ PRESIDENTIAL ELECTION 2020 https://t.co/6SDiEyC5Qv Democratic Convention Nominating Process… https://t.co/kOF5WRreYT,,
2020-03-05 04:40:01,BUTTIGIEG THIRST TWEETS ON THE TL?!?!??!?!?!?!??!,dm(v),
2020-03-05 04:39:55,"@Amy_Siskind Yeah. I donated to @SenAmyKlobuchar &amp; @ewarren &amp; would want them on the ticket. However, if @JoeBiden… https://t.co/wlvZ2SXDka",,
2020-03-05 04:39:43,"@JamieSeagull @sar_bear77 @chrisjollyhale @BernieSanders @virgiltexas It literally says “rat bastard” 

Virgil took… https://t.co/Gi5lhkNbGM","St. Louis, MO",
2020-03-05 04:39:32,"@ZakAntihero I'm on Team Bernie, so y'know. Dirty leftist commie here.

That said, Warren is prob still in the race… https://t.co/upI7EVxcOZ",,
2020-03-05 04:39:29,@BernieSanders I'd hardly call Klobachar and Buttigieg Establishment Democrats. Your whining is going to cost us th… https://t.co/SCZtxDDDfA,"Bryn Athyn, PA",
2020-03-05 04:39:11,A Slurring Trump Calls For Buttigieg and Klobuchar To Be Impeached For Endorsing Joe Biden https://t.co/i5EtSQV7L0… https://t.co/8k1dbGS0Fn,"Texas, USA",
2020-03-05 04:38:51,"BIDEN didn't do any of it. The DNC leadership, Clinton and Obama did it by getting Buttigieg and Klobuchar to drop… https://t.co/v7u8aOJBTu",Wisconsin,
2020-03-05 04:38:33,"@JuliansRum Scary is that ALL THESE DEMOCRATS have a sociopathic/ psychopathic type look to them...

👉 Pete Buttigi… https://t.co/pfMGHi83ZH",,
2020-03-05 04:38:21,"Joe Biden Offered Pete Buttigieg a Job in His Administration, and May Have Broken the Law Doing So… https://t.co/0ODD4wpRCv","North Carolina, USA",
2020-03-05 04:38:18,@Adenza_ @DHotwheelz I feel buttigieg had well intentions. But he was always been attacked from all directions,,
2020-03-05 04:37:52,"C-Tier: Kamala Harris, Beto O’Rourke, Pete Buttigieg, Amy Klobuchar, Joe Biden, Cory Booker, John Hicklooper, Steve… https://t.co/R1L5Scg5Wm","Mount Pleasant, MI",
2020-03-05 04:37:38,"@ityogini @_SJPeace_ I see the correlation though, Warren and sanders are the only real progressive candidates. Bid… https://t.co/TqpEdUgc3S",,
2020-03-05 04:37:32,"@AndyKGenova @apolk13 @TVietor08 Note that Buttigieg voters go to Sanders disproportionately as well, though not by… https://t.co/mfgLB4IPet",,
2020-03-05 04:36:34,@elijahcmcbride Oh I have a slew of candidates I’d prefer but he’s my favorite between him and biden. I’d vote Warr… https://t.co/63XF9ceRCu,,
2020-03-05 04:36:30,"@Adenza_ @DHotwheelz Speaking of Young, would Buttigieg have been a better pick? I'm just curious on your thoughts.… https://t.co/NuQbKJyRLX",,
2020-03-05 04:36:16,"@AllenKRobinson In my skeptical Buttigieg piece, while I was correct in the main and allowed for the possibility of… https://t.co/Lem93b95N9","Northampton, MA",
2020-03-05 04:36:07,"@creepyswagfest But before that, imagine a Sanders/Biden debate. Sanders will destroy him. I legit cannot imagine B… https://t.co/6k4a8PAAFF","Chicago, IL",
2020-03-05 04:36:02,@RoseAnatomy @BryanSheldon5 @Yamiche @maggieNYT The polls &amp; media ignored the fact that Biden was leading the polls… https://t.co/I4YBAtAMGw,USA,
2020-03-05 04:35:41,"New sex video on my site. A little suck. It will be wet 
 #police #buttigieg https://t.co/GwFiwb0knp","Seattle, USA",
2020-03-05 04:35:18,@progressvoice Saw that coming. At least the only candidates that haven't done this yet were Klob and Buttigieg bec… https://t.co/ZLmxdl0p6O,,
2020-03-05 04:35:05,"Sanders on financial policy, Warren on foreign policy. Biden, Bloomberg, Klobuchar, Harris and Buttigieg on an island somewhere.",Sesame Street,
2020-03-05 04:34:37,A Slurring Trump Calls For Buttigieg and Klobuchar To Be Impeached For Endorsing Joe Biden https://t.co/i5EtSQV7L0 via @politicususa,"Texas, USA",
2020-03-05 04:34:26,8...Klobuchar and Buttigieg were likely promised a position in the Biden cabinet in exchange  for their endorsement… https://t.co/3E3kXpn7QT,"DeBary, Florida ",
2020-03-05 04:34:08,@8ophie @chan2_the You coulda had a Buttigieg 😭😭😭 https://t.co/hFrcDg7OxS,,
2020-03-05 04:33:55,@3DTruth Sorry if it seems like you have to walk on eggshells just to ask a fair question. I'm a Warren supporter (… https://t.co/ZOIEx1q6vq,USA/Africa/Southeast Asia,
2020-03-05 04:33:54,My new greatest fear is that my future kid is gonna rebel against me by turning into someone like Pete Buttigieg,Michigan,
2020-03-05 04:33:33,"Procedurally, Warren (and everyone else really) should push Bernie on the filibuster, the one thing blocking any re… https://t.co/gGUBuJzcDy",Marikina City,
2020-03-05 04:33:24,"Now that Buttigieg, Klobuchar, and Bloomberg have withdrawn and backed Joe Biden, it now looks as though Joe Biden… https://t.co/LFUVwFVoY8",The Class Struggle,
2020-03-05 04:33:12,@DHotwheelz I worry that he needed a boost from the media and Klobuchar's and Buttigieg's endorsements to really br… https://t.co/LivAHrOySq,,
2020-03-05 04:33:10,"@MSNBC My ""short"" list would be: Buttigieg, Klobuchar, Glillum, Landrieu, Harris, or Booker. I like them all.",,
2020-03-05 04:32:36,"@joelockhart The votes weren't rigged
The process is
Bloomberg forced to debate
Attacks socialist Bernie
Buttigieg… https://t.co/AbgLVRSxrd",Tennessee ,
2020-03-05 04:32:21,@zaynaah_xoxo @ellxsig I get that but then that means buttigieg would be looking the best rn. Deadass he would of b… https://t.co/qAIisIYU2F,"Denver, CO",
2020-03-05 04:32:13,@RhodesMahogany @gjfCD @KHiveQueenB @Monroesmydog @marchandsteve @TheView @AndrewYang You’re right about Kamala. He… https://t.co/SqW05GaHF9,"University Park, TX",
2020-03-05 04:32:00,"@PeteButtigieg Pete Buttigieg set the LGBT community back a 1,000 years as he constantly condemned  Christians, whi… https://t.co/XWp6m1xVea",,
2020-03-05 04:31:44,"Joe Biden Offered Pete Buttigieg a Job in His Administration, and May Have Broken the Law Doing So https://t.co/py0WihijwB","Gerrymandered Dist, Maryland",
2020-03-05 04:31:37,"Biden, Buttigieg, and Klobuchar Backed By Vulture Funds Set to Profit From Puerto Rico – Sludge https://t.co/PlGtSHRiWr","Scheyichbi, Lenapehoking ",
2020-03-05 04:31:34,i mean buttigieg is very hateable i see her there but she only hates him because he’s GAY,i hate it here ,
2020-03-05 04:31:34,"This would have made a great TV commercial for the GOP against Bernie...............but, lo, it won't be necessary,… https://t.co/7h8cy2ZQ0B",,
2020-03-05 04:30:15,@JohnJHarwood Pete Buttigieg. There's more diversity in the world than just skin color. You all forgot that when Pe… https://t.co/DMpI7rBc0z,"Virginia Beach, VA",
2020-03-05 04:30:11,@RDecarlow @DianeCr19985962 @Claire207ME @jjkattar @Jim_Jordan That's not true. Buttigieg wasn't a millionaire and… https://t.co/eISAWZiMPw,The Internets,
2020-03-05 04:29:40,@dylkimaloc I don’t understand how people could get inspired by Buttigieg or Beto O’Rourke. The latter has a simila… https://t.co/W4n4V9UV20,Vancouver/Chicago,
2020-03-05 04:28:48,You forgot someone....Pete Buttigieg. https://t.co/OAAnaT7N6U,,
2020-03-05 04:28:02,Does anybody know if it’s true that a Pete insider posted something (and deleted) stating how Buttigieg dropping ou… https://t.co/AGDryaOhmP,"Madison, wi",
2020-03-05 04:27:52,"@kellyw8461 @LaundryGamer @Amerita @tan32 @PatTheBerner you dont think if there was someone with buttigieg’s age, b… https://t.co/2a31kr0O0U",,
2020-03-05 04:27:42,"""If pete buttigieg won the nomination, he would pretty much be running as a Republican, that's how moderate he is.… https://t.co/S53rIMpblp","East Harrisburg, PA",
2020-03-05 04:26:43,@AndrewYang I am curious to know what your favorite play or musical is!! https://t.co/a7B1hzOKWR,"San Diego, CA",
2020-03-05 04:26:39,"@kashkashi6142 @Greg94531 @AOC I mean, really.  Is there any significant difference between Bloomberg and Trump?  B… https://t.co/FsQwOcyiAy",,
2020-03-05 04:26:27,"Warren doesn’t owe Bernie anything, or vice versa. Nor do Warren supporters owe anyone anything. But if it’s big st… https://t.co/lKnKmO6LmL","Silver Spring, MD",
2020-03-05 04:26:22,"@AnnaTarkov @johnvechey i blame warren but not nearly as much as the media, the voters, obama, buttigieg, klobuchar… https://t.co/ILwERUduGi",Charlottesville VA,
2020-03-05 04:26:08,3..the app was used by the Pete Buttigieg campaign and it declared Pete the winner. Pete also declared victory with… https://t.co/Mt0nzY98s8,"DeBary, Florida ",
2020-03-05 04:26:02,Buttigieg Endorsed Biden After Reportedly Speaking With Obama https://t.co/C2IUFcl4KW via https://t.co/4MiFlfBNAE https://t.co/gFcmbJKPUm,United States,
2020-03-05 04:25:56,"Buttigieg, the first openly gay presidential candidate, was hated by the left. Why?

https://t.co/j3I8Enkxch","Illinois, USA",
2020-03-05 04:25:45,"@mmpadellan The big winners on Super Tuesday were Buttigieg, Klobuchar, and O’Rouke for coming out and supporting B… https://t.co/1lrpTvOCLA",,
2020-03-05 04:25:35,"I have not seen a single tweet by any Bernie, Warren, Buttigieg or any other supporters insulting older black voter… https://t.co/uTryqyDJEk",ATX,
2020-03-05 04:25:12,@lucyfyson @MoralReactions @ananavarro @WhipClyburn I supported Harris and Buttigieg. But I prefer Biden who won’t… https://t.co/eZNotFrTBI,"Tampa, FL & Waynesville, NC",
2020-03-05 04:24:38,"@MitchellWestfal @warrenga61 @AmyMek Blah, Blah, nothing, Blah, Blah, high horse, Blah. Sorry, you remind me of Pet… https://t.co/wYo7hiM9OK",United States,
2020-03-05 04:24:15,"And, we're confronted with a possible pandemic of a disease that primarily affects older men.  And Buttigieg and Kl… https://t.co/A0EtpAPifs",Lost in a daydream,
2020-03-05 04:23:54,@grain99806254 @BlackAnvil_WJS @liz_franczak Wasn't this a Pete Buttigieg article last week?,,
2020-03-05 04:23:53,@BrettPransky @ProudResister @AmandiOnAir @maddow @BernieSanders @MSNBC IMHO they were right to worry. Biden is cle… https://t.co/ioYFrGwnVZ,"Seattle, WA",
2020-03-05 04:23:47,"""WEEKEND AT BIDEN'S""
             JOE BIDEN
        PETE BUTTIGIEG 
       AMY KLOBUCHAR
       He has dementia...… https://t.co/GOaGl769pg",NSK State,
2020-03-05 04:23:10,"The real winner, in addition to the American people, on Super Tuesday was @PeteButtigieg. Couldn't agree more with… https://t.co/Pwho4n9xqE","Cambridge, MA",
2020-03-05 04:22:59,@BrettPransky @ProudResister @AmandiOnAir @maddow @BernieSanders @MSNBC The 65million voters aren’t true establishm… https://t.co/LZGSnlgzlJ,,
2020-03-05 04:22:21,"@TDPattillo Ah, the lies Bernie Bros tell themselves. Can only speak for myself, and my observations: The ealry vot… https://t.co/Fa715Sc5GZ","Texas, USA",
2020-03-05 04:21:47,"Pete’s campaign was proof that America does evolve toward goodness:

https://t.co/PHGEvmEge0

(great article but ca… https://t.co/cUNeQ2rsM4","Chicago, IL",
2020-03-05 04:21:19,This is the best case scenario electoral college map for Dems in November. And I can see this landslide win happeni… https://t.co/z0FEISJU9L,,
2020-03-05 04:20:51,“Pete Buttigieg’s candidacy meant a lot to LGBTQ Christians like me” https://t.co/33ISaEgvcT? utm_campaign=vox&amp;utm_… https://t.co/G2zNc0b0b0,,
2020-03-05 04:20:45,@TidalFly @RealChudi @RoSquated @dawn_macc Look how far Buttigieg got simply off of the back of the all the free pr… https://t.co/vRtICsKZAA,,
2020-03-05 04:20:11,Pete Buttigieg hasn’t changed his Twitter bio about running for president what a #NERD,,
2020-03-05 04:20:11,Baron likes Pete Buttigieg #MakeTrumpNervousIn4Words, Montréal,
2020-03-05 04:20:06,"I'm not even American but Peter Buttigieg dropped out of presidential race kinda makes me sad. On the surface, he's… https://t.co/wO42tOsRya",Nomaden. Indonesia.,
2020-03-05 04:19:56,"After the ST results, it’s clear Biden has the momentum due to Rep Clyburn and Pete Buttigieg offering their endors… https://t.co/Obt90F0Qs6",Northern Virginia,
2020-03-05 04:19:51,"Spoiler Alert: it’s #InTheHeights !!!EXCLUSIVE: As Pete Buttigieg Suspends Campaign, We Disclose His Favorite Music… https://t.co/JEUmHlljCx","Hollywood, CA",
2020-03-05 04:19:49,"@danice_brown Suspected dynamics-
1. Disbelief that Bernie can beat Trump one-on-one
2. Belief that Bernie was poll… https://t.co/pIgY67GMxd","Bloomington, IN",
2020-03-05 04:19:38,"Pete Buttigieg just endorsed this man.
BUT BE MAD ABOUT “GBLT”. https://t.co/vL9HdgcYFD",Stolen Land,
2020-03-05 04:18:45,Column: Mayor Pete Buttigieg’s run was proof that America can and does evolve toward goodness https://t.co/jTlKo3h7Rp,,
2020-03-05 04:18:35,"Honestly, my takeaway from this thread is that white liberals can’t be trusted… Whether they voted for Biden, Butti… https://t.co/OU5lrRXpDi","Dallas, TX → Palo Alto, CA",
2020-03-05 04:18:28,"@gjfCD @KHiveQueenB @Monroesmydog @marchandsteve @TheView @AndrewYang That would be Woodrow Wilson when he ran, but… https://t.co/K7nmAmK3ot","University Park, TX",
2020-03-05 04:18:18,"@darlacameron @chrislhayes @MandiCai @CEssig Was it a flip from Bernie or more that Biden got more Bloomberg, Klobuchar &amp; Buttigieg voters?","SF, CA",
2020-03-05 04:18:02,"@JamesFourM Every news show tonight was bent over backwards to provide bernie with ""free press"" because he snivelle… https://t.co/5sBhDQUXH1",NorCal,
2020-03-05 04:17:52,@PepLarkin @petecasellini That’s ol Black Mtn Buttigieg for ya.,San Diego,
2020-03-05 04:17:19,I’m curious about how much money @TomPerez and the @DNC paid Pete Buttigieg and Amy Klobuchar to drop out and endor… https://t.co/80RoSUvdXv,Resisting In Utah ,
2020-03-05 04:15:45,"@rebelledeb @RKJ65 I like Buttigieg's answer to what he would do if trump refused to leave.
“I guess if he’s willin… https://t.co/cpvhWMVTbo",,
2020-03-05 04:15:11,"2008: Obama-&gt;Obama
2012: Obama-&gt;Obama
2016: O'Malley-&gt;Clinton
2020: Buttigieg-&gt;Biden.

Should be noted that some of… https://t.co/80rjVfXMvq","Auburn, CA and Fairfax, VA",
2020-03-05 04:15:04,@H23014758 “No longer competing with Buttigieg”..... that was a day before Super Tuesday. He had no money heading i… https://t.co/CV3ywoWdN7,,
2020-03-05 04:14:57,@awesomeunclejon @PeteButtigieg I like how this article explains it. https://t.co/goQdBgEM6v,"Illinois, USA",
2020-03-05 04:14:57,"@MSNBC , please stop this!!!  Biden won VA, especially Northern Virginia, for one reason.  Pete Buttigieg!  His sup… https://t.co/t37SDCR7OH",,
2020-03-05 04:14:38,Bernie sanders hillary Clinton joe Biden Michael Bloomberg Tom steyer Aileen wournos Kamala Harris Corey Booker Pet… https://t.co/q537vl8d8s,,
2020-03-05 04:14:12,@cenkuygur @JamesCarville @BernieSanders @JoeBiden Sanders dropping out isn't going to change the rift in the democ… https://t.co/DjyOavlUY1,Wisconsin,
